Number of segments;Max;Median;Min
3385;1485,4449;1338,2614999999998;1146,3528
3386;1485,4449;1338,7618;1147,3531
3387;1486,4451;1339,7616;1147,3531
3388;1486,4451;1339,7616;1148,3532
3389;1486,4451;1339,7616;1148,3532
3390;1487,4458;1340,7617;1149,3534
3391;1487,9745;1340,7617;1150,3532
3392;1488,9682;1340,9038;1150,3532
3393;1488,9682;1341,9043;1151,3538999999998
3394;1488,9682;1342,4047;1152,354
3395;1489,9688999999998;1342,9050499999998;1152,354
3396;1490,9605999999999;1343,4049499999999;1153,3542
3397;1491,9687;1343,9048;1153,3542
3398;1491,9687;1343,9048;1154,3545
3399;1492,9692;1344,40485;1154,3545
3400;1492,9692;1344,90515;1154,3545
3401;1492,9692;1344,90515;1155,3549
3402;1492,9692;1345,9053;1155,3549
3403;1492,9692;1345,9053;1156,355
3404;1493,9694;1345,9053;1156,355
3405;1493,9694;1346,40535;1159,3555999999999
3406;1494,9697999999999;1346,9054999999998;1159,3555999999999
3407;1494,9697999999999;1348,4059;1160,3556999999998
3408;1494,9697999999999;1348,90615;1160,3556999999998
3409;1495,9703;1349,4062;1161,3561
3410;1495,9703;1349,4062;1162,3563
3411;1496,9701;1350,4059499999998;1163,3564999999999
3412;1496,9701;1350,4059499999998;1163,3564999999999
3413;1496,9701;1350,906;1164,3565999999998
3414;1497,9876;1351,4063999999998;1164,3565999999998
3415;1498,9814999999999;1352,40695;1165,3571
3416;1498,9814999999999;1352,9068;1165,3571
3417;1498,9814999999999;1353,40695;1166,3572
3418;1499,982;1353,9072999999999;1166,3572
3419;1499,982;1354,40695;1167,3576
3420;1501,9823;1354,9067;1167,3576
3421;1501,9823;1354,9067;1168,3574999999998
3422;1501,9823;1355,90745;1169,3579
3423;1502,9823999999999;1355,90745;1170,358
3424;1502,9823999999999;1357,9078499999998;1171,3583999999998
3425;1502,9823999999999;1357,9078499999998;1171,3583999999998
3426;1502,9823999999999;1357,9078499999998;1172,3585
3427;1503,9825999999998;1358,9080999999999;1173,3587
3428;1504,983;1358,9080999999999;1175,3596
3429;1504,983;1359,40795;1175,3596
3430;1504,983;1360,4086499999999;1176,3594
3431;1505,9833999999998;1360,4086499999999;1176,3594
3432;1505,9833999999998;1360,9089;1178,3598
3433;1505,9833999999998;1361,4087499999998;1179,36
3434;1508,0019;1361,9085499999999;1179,36
3435;1508,0019;1361,9085499999999;1180,3604
3436;1509,9950999999999;1362,4089999999999;1180,3604
3437;1509,9950999999999;1363,4095;1181,3607
3438;1509,9950999999999;1364,4094;1181,3607
3439;1510,9951999999998;1365,4096499999998;1181,3607
3440;1510,9951999999998;1366,9098999999999;1182,3607
3441;1512,9957;1367,4099999999999;1183,3609999999999
3442;1512,9957;1367,9098999999999;1185,3614
3443;1512,9957;1369,4105499999998;1186,3614
3444;1512,9957;1369,4105499999998;1186,3614
3445;1513,9959999999999;1369,629;1187,3618
3446;1513,9959999999999;1369,9106;1187,3618
3447;1513,9959999999999;1370,41095;1187,3618
3448;1513,9959999999999;1370,9107999999999;1188,3618
3449;1513,9959999999999;1371,4107;1188,3618
3450;1514,9960999999998;1371,4107;1188,3618
3451;1514,9960999999998;1372,4116999999999;1188,3618
3452;1514,9960999999998;1372,91155;1189,3623
3453;1515,9965;1373,4114;1189,3623
3454;1515,9965;1373,9116999999999;1190,3624
3455;1516,9966;1373,9116999999999;1190,3624
3456;1516,9966;1374,91185;1190,3624
3457;1517,9968;1375,4117999999999;1191,3627
3458;1517,9968;1376,4124;1191,3627
3459;1517,9968;1376,9121499999999;1191,3627
3460;1518,9969999999998;1377,41205;1192,3628999999999
3461;1518,9969999999998;1377,41205;1192,3628999999999
3462;1519,9975;1378,7473;1193,3632
3463;1519,9975;1379,24705;1193,3632
3464;1519,9975;1379,24705;1194,3634
3465;1520,9974;1379,74715;1194,3634
3466;1521,9977;1379,74715;1195,3636
3467;1521,9977;1379,74715;1195,3636
3468;1521,9977;1380,7474499999998;1196,3636
3469;1522,9979999999998;1380,7474499999998;1196,3636
3470;1522,9979999999998;1381,24755;1197,364
3471;1524,9983;1381,74785;1197,364
3472;1524,9983;1382,2481;1198,3643
3473;1525,9986;1382,748;1198,3643
3474;1525,9986;1383,2484;1198,3643
3475;1525,9986;1384,6322499999999;1199,3645999999999
3476;1526,9985;1385,1324;1199,3645999999999
3477;1526,9985;1385,1324;1200,3646999999999
3478;1526,9985;1385,6325;1200,3646999999999
3479;1527,999;1386,13265;1200,3646999999999
3480;1528,9995;1386,13265;1201,365
3481;1528,9995;1386,6326999999999;1201,365
3482;1529,9997999999998;1387,13275;1201,365
3483;1529,9997999999998;1387,13275;1202,3653
3484;1529,9997999999998;1388,1333;1202,3653
3485;1530,9997999999998;1388,6332;1203,365
3486;1530,9997999999998;1389,1333;1203,365
3487;1530,9997999999998;1389,63345;1204,3655999999999
3488;1531,9999;1389,63345;1205,3659
3489;1531,9999;1390,1333;1205,3659
3490;1533,0002;1390,63345;1206,3659
3491;1533,0002;1390,63345;1206,3659
3492;1534,0003;1391,63405;1207,3664999999999
3493;1534,0003;1391,63405;1207,3664999999999
3494;1535,0005999999998;1392,13395;1207,3664999999999
3495;1535,0005999999998;1392,6341499999999;1207,3664999999999
3496;1535,0005999999998;1392,6341499999999;1208,3664999999999
3497;1536,0008;1393,6343;1208,3664999999999
3498;1536,0008;1394,1344;1208,3664999999999
3499;1536,0008;1394,1344;1208,3664999999999
3500;1537,0012;1395,1345999999999;1209,3668
3501;1538,0013999999999;1396,135;1209,3668
3502;1538,5194;1397,1351;1209,3668
3503;1538,5194;1397,63525;1210,3665999999998
3504;1539,5195999999999;1398,2514999999999;1210,3665999999998
3505;1539,5195999999999;1398,63535;1210,3665999999998
3506;1539,5195999999999;1398,63535;1211,3672
3507;1540,002;1399,2519;1211,3672
3508;1540,002;1399,63565;1212,3671
3509;1540,5198;1399,7518499999999;1213,3678
3510;1542,0022;1400,252;1213,3678
3511;1542,0022;1400,7518499999999;1213,3678
3512;1543,0023999999999;1401,2520499999998;1214,3679
3513;1543,0023999999999;1401,7623999999998;1215,3681
3514;1544,0026;1401,7623999999998;1215,3681
3515;1544,0026;1402,75895;1215,3681
3516;1545,0029;1403,759;1216,368
3517;1545,521;1404,2591;1217,3689
3518;1545,521;1404,2591;1217,3689
3519;1546,003;1405,1368;1218,3688
3520;1546,003;1405,1368;1218,3688
3521;1546,5212;1405,2592;1219,369
3522;1546,5212;1406,1371;1219,369
3523;1547,0035;1406,6371;1219,369
3524;1547,5212999999999;1407,1372999999999;1220,3692999999998
3525;1547,5212999999999;1407,63745;1220,3692999999998
3526;1548,0035;1408,6378499999998;1221,3691
3527;1548,5216;1408,6378499999998;1221,3691
3528;1548,5216;1408,6378499999998;1221,3691
3529;1549,0038;1409,63835;1222,3695
3530;1550,0041999999999;1410,1387;1222,3695
3531;1550,0041999999999;1410,1387;1222,3695
3532;1551,0040999999999;1410,6382999999998;1222,3695
3533;1551,0040999999999;1411,6384;1223,3699
3534;1552,0044;1411,6384;1223,3699
3535;1553,0046;1412,63855;1224,3698
3536;1553,0046;1413,2782;1224,3698
3537;1554,0048;1413,63895;1224,3698
3538;1555,0050999999999;1415,1388;1225,3703
3539;1556,0054;1415,6389;1225,3703
3540;1557,0056;1416,13905;1225,3703
3541;1557,0056;1416,63945;1226,3608
3542;1557,0056;1416,63945;1226,3608
3543;1557,0056;1417,1398;1227,3712
3544;1558,0262;1417,1398;1227,3712
3545;1558,0262;1417,6399;1227,3712
3546;1558,0262;1418,1397;1227,3712
3547;1559,0172;1418,1397;1228,3710999999998
3548;1559,0172;1419,14015;1229,3709999999999
3549;1559,524;1419,14015;1229,3709999999999
3550;1560,0172;1419,6400999999998;1230,3716
3551;1560,5243;1420,1404499999999;1230,3716
3552;1560,5243;1421,64035;1232,3719999999998
3553;1561,5245;1421,841;1232,3719999999998
3554;1562,5249;1422,64095;1233,3719999999998
3555;1562,5249;1422,77495;1233,3719999999998
3556;1564,5254;1423,6409999999998;1233,3719999999998
3557;1564,5254;1423,7749999999999;1233,3719999999998
3558;1565,5254;1424,1410999999998;1233,3719999999998
3559;1565,5254;1424,6413;1233,3719999999998
3560;1565,5254;1424,9144;1233,3719999999998
3561;1566,5255;1425,4147;1234,3718999999999
3562;1566,5255;1425,77535;1234,3718999999999
3563;1566,5255;1425,9148;1235,3718999999999
3564;1567,5258;1426,4149;1235,3718999999999
3565;1567,5258;1427,27575;1236,3723
3566;1568,5263;1427,4151;1236,3723
3567;1568,5263;1427,77585;1236,3723
3568;1569,5272;1427,77585;1237,3723
3569;1570,5265;1428,7763499999999;1237,3723
3570;1570,5265;1428,7763499999999;1237,3723
3571;1571,5267;1428,91575;1238,3728999999998
3572;1571,5267;1428,91575;1238,3728999999998
3573;1572,5273;1429,9823;1238,3728999999998
3574;1572,5273;1430,42615;1239,3726
3575;1573,5272;1430,92625;1239,3726
3576;1573,5272;1431,4265;1240,3734
3577;1573,5272;1431,4265;1240,3734
3578;1574,5277999999998;1432,7823999999998;1241,3734
3579;1575,5276;1433,42265;1241,3734
3580;1575,5276;1433,42265;1241,3734
3581;1575,5276;1433,7828;1241,3734
3582;1576,5277999999998;1434,42245;1242,3736
3583;1576,5277999999998;1434,7829;1242,3736
3584;1577,0322999999999;1434,7829;1243,3737999999998
3585;1577,0322999999999;1435,7832999999998;1243,3737999999998
3586;1577,0322999999999;1436,7835499999999;1243,3737999999998
3587;1577,5281;1436,7835499999999;1244,4212
3588;1578,0494999999999;1438,2836499999999;1244,4212
3589;1578,5284;1438,7838;1244,4212
3590;1578,5284;1438,7838;1244,4212
3591;1579,5285;1439,78415;1245,3744
3592;1579,5285;1439,78415;1245,3744
3593;1579,5285;1439,78415;1246,3742
3594;1580,5286999999998;1440,28395;1246,3742
3595;1580,5286999999998;1441,7844;1247,3744
3596;1580,5286999999998;1442,2845;1247,3744
3597;1581,5289;1442,7847;1247,3744
3598;1581,5289;1443,6463999999999;1248,3751
3599;1582,5294999999999;1443,6463999999999;1248,3751
3600;1582,5294999999999;1445,64705;1249,3753
3601;1582,5294999999999;1446,1471999999999;1249,3753
3602;1583,5294999999999;1446,64735;1249,3753
3603;1583,5294999999999;1447,68625;1250,3754
3604;1583,5294999999999;1448,64755;1250,3754
3605;1584,5295999999998;1448,64755;1253,3762
3606;1584,5295999999998;1449,1480999999999;1254,3766
3607;1585,5299;1450,14835;1254,3766
3608;1585,5299;1450,14835;1256,3772
3609;1586,5301;1450,64795;1257,3771
3610;1586,5301;1451,6489;1257,3771
3611;1586,5301;1452,1488;1257,3771
3612;1587,5303999999999;1453,14885;1258,3772
3613;1588,0626;1453,6489;1258,3772
3614;1589,0567999999998;1454,64905;1258,3772
3615;1589,0567999999998;1454,64905;1258,3772
3616;1589,5308;1454,64905;1259,3773999999999
3617;1592,5317;1455,14925;1259,3773999999999
3618;1593,5317;1455,64935;1259,3773999999999
3619;1593,5317;1456,2876999999999;1260,3777
3620;1594,5323999999998;1456,2876999999999;1260,3777
3621;1594,5323999999998;1456,7877999999998;1261,3779
3622;1595,532;1457,28795;1262,3781999999999
3623;1596,5322999999999;1458,2882;1262,3781999999999
3624;1597,5325;1458,2882;1263,3782999999999
3625;1598,533;1459,2884999999999;1263,3782999999999
3626;1598,533;1459,7884999999999;1263,3782999999999
3627;1598,533;1460,789;1264,4271999999999
3628;1599,5329;1460,789;1265,379
3629;1599,5329;1461,289;1265,379
3630;1599,5329;1461,78885;1266,3791999999999
3631;1600,5331999999999;1462,28925;1268,3795
3632;1600,5331999999999;1462,7894;1269,3795
3633;1600,5331999999999;1463,28945;1270,3799999999999
3634;1601,5334;1463,28945;1271,3800999999999
3635;1601,5334;1463,78935;1272,3804
3636;1602,5339999999999;1464,2894;1272,3804
3637;1602,5339999999999;1464,7848;1273,3807
3638;1604,5343;1465,2894999999999;1274,4270999999999
3639;1604,5343;1465,78965;1274,4270999999999
3640;1606,5346;1466,28965;1275,3812
3641;1606,5346;1466,7898;1275,3812
3642;1606,5346;1466,7898;1276,3815
3643;1606,5346;1467,7904999999998;1277,3815
3644;1607,5356;1468,2903;1280,3822
3645;1607,5356;1469,2908;1280,3822
3646;1607,5356;1469,791;1281,3825
3647;1607,5356;1469,791;1281,3825
3648;1608,5349999999999;1470,7908499999999;1283,3828999999998
3649;1608,5349999999999;1470,7908499999999;1284,3834
3650;1608,5349999999999;1470,7908499999999;1285,3834
3651;1609,5352;1471,65335;1285,3834
3652;1609,5352;1472,1532499999998;1285,3834
3653;1609,5352;1473,6531;1286,3835
3654;1609,5352;1473,6531;1287,3836999999999
3655;1610,5354;1475,15365;1287,3836999999999
3656;1610,5354;1475,65375;1288,384
3657;1610,5354;1476,15395;1288,384
3658;1610,5354;1476,15395;1289,3843
3659;1610,5354;1477,15435;1289,3843
3660;1611,5356;1477,15435;1290,3844
3661;1611,5356;1477,6542499999998;1290,3844
3662;1611,5356;1478,35225;1291,3846999999998
3663;1611,5356;1478,84725;1291,3846999999998
3664;1612,5364;1478,9854;1292,385
3665;1612,5364;1479,4856;1293,3851
3666;1612,5364;1479,9865;1294,4276
3667;1613,537;1479,9865;1295,4380999999998
3668;1613,537;1480,9868;1295,4380999999998
3669;1613,537;1481,4868;1296,4387
3670;1614,5376999999999;1482,48225;1296,4387
3671;1614,5376999999999;1483,2935;1297,4389999999999
3672;1615,5366;1483,7939;1297,4389999999999
3673;1615,5366;1484,4873499999999;1298,4393
3674;1616,5366999999999;1484,7939999999999;1299,4394
3675;1616,5366999999999;1485,29415;1299,4394
3676;1617,537;1485,4877;1299,4394
3677;1617,537;1485,9877999999999;1300,4396
3678;1618,5372;1486,2945499999998;1301,4398999999999
3679;1618,5372;1486,7945;1303,4402
3680;1619,5383;1487,2946;1304,4307
3681;1619,5383;1487,2946;1305,4407999999999
3682;1620,5375999999999;1487,2946;1305,4407999999999
3683;1620,5375999999999;1488,29485;1305,4407999999999
3684;1620,5375999999999;1488,29485;1306,4412
3685;1620,5375999999999;1488,7947;1307,4411
3686;1621,5382;1489,2948;1307,4411
3687;1622,5382;1489,7949999999998;1308,4415999999999
3688;1622,5382;1490,2953499999999;1308,4415999999999
3689;1624,5385999999999;1490,7954499999998;1308,4415999999999
3690;1624,5385999999999;1491,2955;1308,4415999999999
3691;1624,5385999999999;1491,7958999999998;1309,4415999999999
3692;1625,5388;1491,7958999999998;1309,4415999999999
3693;1625,5388;1492,7958999999998;1309,4415999999999
3694;1626,5391;1493,79605;1310,4419
3695;1626,5391;1494,29615;1310,4419
3696;1626,5391;1494,7962499999999;1311,4421
3697;1627,5393;1495,79655;1311,4421
3698;1627,5393;1495,79655;1311,4421
3699;1628,5394999999999;1496,2966999999999;1311,4421
3700;1628,5394999999999;1497,292;1312,4423
3701;1629,5399;1497,7921;1312,4423
3702;1630,54;1498,29225;1312,4423
3703;1631,5403999999999;1500,2974;1312,4423
3704;1631,5403999999999;1500,7975;1312,4423
3705;1631,5403999999999;1501,2975;1313,4424999999999
3706;1631,5403999999999;1503,1313499999999;1313,4424999999999
3707;1631,5403999999999;1503,6315;1314,4329
3708;1632,531;1503,6895;1314,4329
3709;1632,531;1504,1314;1314,4329
3710;1633,0218;1504,68975;1315,443
3711;1634,0221;1504,68975;1315,443
3712;1635,0221;1505,6899999999998;1316,4431
3713;1636,0222999999999;1505,6899999999998;1316,4431
3714;1636,0222999999999;1505,6899999999998;1316,4431
3715;1637,022;1506,69015;1317,443
3716;1637,022;1506,69015;1317,443
3717;1638,0227;1507,1903;1317,443
3718;1638,0227;1507,1903;1318,4439
3719;1638,0227;1507,6903499999999;1319,4438
3720;1638,0227;1507,6903499999999;1319,4438
3721;1639,0229;1508,1904499999998;1321,4442
3722;1639,0229;1508,6906999999999;1322,4446
3723;1639,0229;1509,19095;1322,4446
3724;1640,0236;1509,6908999999998;1323,4447
3725;1640,0236;1509,6908999999998;1324,4351
3726;1640,0236;1510,1914;1324,4351
3727;1641,0232999999998;1510,69155;1324,4351
3728;1642,0239;1510,69155;1325,4452999999999
3729;1642,0239;1511,69145;1325,4452999999999
3730;1643,0238;1511,69145;1325,4452999999999
3731;1643,0238;1512,1915999999999;1325,4452999999999
3732;1644,024;1513,19165;1326,4456
3733;1644,024;1513,19165;1327,4455
3734;1645,0237;1513,19165;1327,4455
3735;1646,0242999999998;1513,69175;1327,4455
3736;1646,0242999999998;1514,692;1329,4462999999998
3737;1646,0242999999998;1515,05385;1329,4462999999998
3738;1647,0246;1515,6922499999998;1329,4462999999998
3739;1647,0246;1516,0543499999999;1330,4464
3740;1647,0246;1517,1852;1331,4464
3741;1648,0248;1517,68545;1332,4383
3742;1648,0248;1518,18555;1333,4465
3743;1648,0248;1518,18555;1334,4374
3744;1648,0248;1519,18565;1334,4374
3745;1648,0248;1519,68565;1335,4475
3746;1649,0255;1519,68565;1335,4475
3747;1650,0253;1520,5479;1335,4475
3748;1650,0253;1520,6859499999998;1336,4478
3749;1651,0256;1521,18605;1336,4478
3750;1651,0256;1522,0479;1336,4478
3751;1652,0251999999998;1522,0479;1337,4479
3752;1653,0259999999998;1522,5483;1337,4479
3753;1653,0259999999998;1523,0484999999999;1337,4479
3754;1653,0259999999998;1524,0486999999998;1337,4479
3755;1654,0260999999998;1525,0489;1338,4483
3756;1654,0260999999998;1525,5489;1338,4483
3757;1654,0260999999998;1526,54955;1338,4483
3758;1655,0265;1527,54935;1339,4483
3759;1656,0266;1527,54935;1340,4486
3760;1656,0266;1528,04945;1340,4486
3761;1656,0266;1528,54975;1340,4486
3762;1657,0267999999999;1529,0501;1341,4488
3763;1657,0267999999999;1530,0498499999999;1341,4488
3764;1657,0267999999999;1530,5499;1342,4489999999998
3765;1658,0269999999998;1530,6514499999998;1342,4489999999998
3766;1658,0269999999998;1531,6517;1342,4489999999998
3767;1658,2891;1531,6517;1343,4492
3768;1659,0276999999999;1532,6516;1343,4492
3769;1659,0276999999999;1532,6516;1343,4492
3770;1659,2808;1533,1518999999998;1343,4492
3771;1660,0276;1533,65195;1344,4396
3772;1660,0276;1533,65195;1344,4396
3773;1661,0276999999999;1534,0580499999999;1345,4497
3774;1662,028;1534,6505499999998;1345,4497
3775;1663,0282;1535,0585999999998;1346,4501
3776;1663,0282;1535,0585999999998;1346,4501
3777;1663,0282;1535,5584999999999;1346,4501
3778;1664,0284;1536,0585999999998;1347,45
3779;1664,0284;1536,55865;1347,45
3780;1665,0285999999999;1536,55865;1347,8699
3781;1665,0285999999999;1537,059;1348,4503
3782;1665,0285999999999;1538,5592;1348,4503
3783;1666,0289;1538,5592;1348,4503
3784;1666,0289;1539,0593;1349,4505
3785;1667,0293;1539,55945;1349,4505
3786;1667,0293;1540,05925;1350,4506999999999
3787;1669,0294999999999;1540,5593999999999;1350,4506999999999
3788;1669,0294999999999;1540,5593999999999;1350,4506999999999
3789;1670,0298;1541,55975;1351,451
3790;1671,0304999999998;1541,55975;1352,4513
3791;1671,0304999999998;1542,0599;1352,4513
3792;1673,0303999999999;1542,5600499999998;1352,4513
3793;1673,0303999999999;1542,5600499999998;1353,504
3794;1673,0303999999999;1543,0602;1354,4428
3795;1674,0307;1543,5602999999999;1355,4521
3796;1674,0307;1544,0880499999998;1355,4521
3797;1675,031;1545,06065;1355,4521
3798;1676,0312;1545,06065;1356,4523
3799;1676,0312;1545,5607;1356,4523
3800;1677,0308;1546,0607499999999;1356,4523
3801;1677,0308;1546,0607499999999;1356,4523
3802;1677,0308;1547,5609;1356,4523
3803;1677,2965;1547,5609;1357,4524
3804;1678,0316;1547,5609;1357,4524
3805;1678,0316;1548,5612999999998;1357,4524
3806;1678,3139999999999;1548,5612999999998;1358,4528
3807;1679,0322999999999;1549,06145;1358,4528
3808;1679,0322999999999;1549,5619;1359,4527
3809;1679,0322999999999;1549,5619;1359,4527
3810;1680,0321;1550,56225;1360,4532
3811;1681,0328;1551,06205;1361,4533
3812;1681,0328;1552,06215;1361,4533
3813;1682,0323999999998;1552,5621999999998;1362,4534999999998
3814;1682,0323999999998;1553,0622999999998;1362,4534999999998
3815;1682,0323999999998;1553,5624;1363,4537
3816;1683,0327;1554,0625499999999;1363,4537
3817;1684,0330999999999;1555,06305;1364,445
3818;1684,0330999999999;1555,06305;1364,445
3819;1684,0330999999999;1555,06305;1365,4542
3820;1685,0330999999999;1555,5629999999999;1366,4546
3821;1685,0330999999999;1556,0630999999998;1366,4546
3822;1687,0337;1556,0630999999998;1366,4546
3823;1687,0337;1556,0630999999998;1368,455
3824;1687,0337;1557,0631999999998;1368,455
3825;1688,0339;1557,0631999999998;1369,4551
3826;1688,0339;1557,0631999999998;1370,4552999999999
3827;1688,0339;1558,0635;1371,4553999999998
3828;1689,0345;1558,0635;1371,4553999999998
3829;1689,0345;1558,5636;1372,4557
3830;1690,0343;1560,0643;1376,4568
3831;1690,0343;1560,0643;1377,4568
3832;1691,0356;1560,56415;1379,4571999999998
3833;1691,0356;1561,06425;1379,4571999999998
3834;1692,0348999999999;1561,5643;1380,4575
3835;1692,0348999999999;1562,5644499999999;1381,4573
3836;1693,0349999999999;1562,5644499999999;1383,4580999999998
3837;1694,0347;1563,56475;1383,4580999999998
3838;1694,0347;1563,56475;1383,4580999999998
3839;1695,0355;1564,56465;1384,4487
3840;1695,0355;1565,2093499999999;1384,4487
3841;1696,0357;1565,56515;1384,4487
3842;1696,0357;1565,7101499999999;1385,4587
3843;1696,0357;1566,5653;1385,4587
3844;1696,0357;1566,7105;1386,4591
3845;1697,0357999999999;1567,5656;1386,4591
3846;1697,0357999999999;1567,7106999999999;1390,46
3847;1697,0357999999999;1568,2107999999998;1390,46
3848;1698,0359999999998;1568,71095;1391,4598999999998
3849;1698,0359999999998;1569,2111;1392,4602
3850;1698,0359999999998;1569,2111;1392,4602
3851;1699,0367999999999;1569,7111499999999;1393,4604
3852;1699,0367999999999;1570,2112499999998;1394,4507999999998
3853;1699,0367999999999;1570,2112499999998;1395,461
3854;1700,0365;1570,7115;1395,461
3855;1700,0365;1571,7115999999999;1396,4614
3856;1702,0364;1572,2116999999998;1396,4614
3857;1702,0364;1572,7119;1396,4614
3858;1703,0372;1572,7119;1397,4613
3859;1703,0372;1573,712;1398,4616999999998
3860;1703,0372;1574,2121;1399,4616999999998
3861;1704,0374;1574,70895;1399,4616999999998
3862;1704,0374;1574,71335;1399,4616999999998
3863;1704,0374;1575,2136;1399,4616999999998
3864;1704,0374;1575,71465;1400,4619
3865;1705,0376999999999;1576,7149;1400,4619
3866;1705,0376999999999;1576,7149;1401,4622
3867;1706,0379;1577,215;1401,4622
3868;1706,0379;1577,7151999999999;1402,4624
3869;1706,0379;1577,7151999999999;1402,4624
3870;1707,0382;1578,71525;1403,4625999999998
3871;1707,0382;1578,71525;1403,4625999999998
3872;1708,0383;1579,21535;1404,453
3873;1708,0383;1579,7155;1405,4633
3874;1709,039;1580,2157;1405,4633
3875;1709,039;1581,21595;1405,4633
3876;1709,039;1581,21595;1406,4634999999998
3877;1710,0387999999998;1581,716;1407,4634999999998
3878;1710,0387999999998;1582,21615;1407,4634999999998
3879;1710,0387999999998;1582,7160999999999;1407,4634999999998
3880;1711,039;1583,2160999999999;1408,4639
3881;1711,039;1583,6956;1408,4639
3882;1712,0393;1584,1957499999999;1408,4639
3883;1712,0393;1584,69635;1409,464
3884;1713,0394;1585,19645;1410,4642999999999
3885;1713,0394;1585,69655;1410,4642999999999
3886;1714,0395999999998;1586,1966499999999;1410,4642999999999
3887;1714,0395999999998;1586,6967499999998;1411,4643999999998
3888;1715,04;1588,1974;1411,4643999999998
3889;1715,04;1588,6976;1412,4647
3890;1716,0404999999998;1588,6976;1412,4647
3891;1716,0404999999998;1589,69745;1413,4649
3892;1717,0403999999999;1589,69745;1413,4649
3893;1717,0403999999999;1590,1976;1415,4655
3894;1718,04;1590,1976;1416,4657
3895;1718,04;1590,6978;1416,4657
3896;1719,0408;1591,1979999999999;1417,4658
3897;1719,0408;1591,1979999999999;1417,4658
3898;1719,0408;1591,69805;1417,4658
3899;1719,0408;1592,69815;1418,4663
3900;1720,0412999999999;1592,69815;1418,4663
3901;1720,0412999999999;1592,69815;1418,4663
3902;1721,0417;1593,19825;1419,4661999999998
3903;1721,0417;1593,69835;1419,4661999999998
3904;1722,0416;1594,1984499999999;1419,4661999999998
3905;1723,0418;1594,9407999999999;1421,4667
3906;1723,0418;1594,9407999999999;1421,4667
3907;1724,0337;1595,62835;1422,4669
3908;1724,0337;1596,1300999999999;1423,4670999999998
3909;1724,0337;1597,1286499999999;1424,4579999999999
3910;1727,0422999999998;1597,6287499999999;1425,4677
3911;1727,0422999999998;1598,3154;1426,4679999999998
3912;1727,0422999999998;1598,94165;1426,4679999999998
3913;1727,0422999999998;1599,62935;1426,4679999999998
3914;1728,0348999999999;1600,31585;1426,4679999999998
3915;1728,0348999999999;1600,31585;1426,4679999999998
3916;1728,0348999999999;1600,31585;1427,4679999999998
3917;1729,0355;1601,1295;1427,4679999999998
3918;1729,0355;1601,8163499999998;1428,4682
3919;1729,0355;1602,58145;1428,4682
3920;1730,0352;1603,3428;1428,4682
3921;1730,0352;1604,84305;1428,4682
3922;1731,0356;1605,34315;1429,4684
3923;1731,0356;1605,8433;1429,4684
3924;1732,0352;1606,3434;1429,4684
3925;1733,0347;1607,0839999999998;1430,4686
3926;1733,0347;1607,39935;1430,4686
3927;1734,0349999999999;1607,89915;1431,4688999999998
3928;1734,0349999999999;1608,39925;1431,4688999999998
3929;1735,0352;1608,90895;1431,4688999999998
3930;1735,0352;1609,40885;1432,4691
3931;1735,0352;1609,40885;1432,4691
3932;1736,0366999999999;1611,40555;1435,4705999999999
3933;1736,0366999999999;1611,9061;1435,9931
3934;1736,0366999999999;1612,9063999999998;1435,9931
3935;1737,0364;1613,4068;1436,9935
3936;1738,0362;1613,4068;1436,9935
3937;1739,037;1614,40665;1438,9942999999998
3938;1739,037;1615,4068499999998;1440,9947
3939;1740,0366;1615,90705;1440,9947
3940;1740,0366;1615,90705;1441,9949
3941;1740,0366;1616,40715;1441,9949
3942;1740,0366;1616,9071999999999;1441,9949
3943;1741,0368999999998;1617,40705;1442,9950999999999
3944;1742,0366999999999;1618,40825;1442,9950999999999
3945;1742,0366999999999;1618,9079;1443,9953
3946;1742,0366999999999;1620,40825;1443,9953
3947;1743,0371;1621,08215;1444,9955
3948;1743,0371;1621,4078499999998;1445,9958
3949;1744,0372;1621,4078499999998;1445,9958
3950;1744,0372;1621,908;1445,9958
3951;1745,0375;1622,6084999999998;1446,9962
3952;1745,0375;1622,93425;1447,9963
3953;1745,0375;1624,4313;1447,9963
3954;1746,0373;1624,60555;1448,9966
3955;1746,0373;1625,4314;1449,9966
3956;1747,0378999999998;1625,4314;1449,9966
3957;1747,0378999999998;1626,4312;1450,9969999999998
3958;1748,0377999999998;1626,4312;1450,9969999999998
3959;1748,0377999999998;1626,93165;1451,9972
3960;1748,0377999999998;1627,1182;1451,9972
3961;1750,0383;1627,9318999999998;1452,9973
3962;1751,039;1628,4318999999998;1452,9973
3963;1751,039;1628,93255;1453,9975
3964;1752,0384;1629,1122;1453,9975
3965;1752,0384;1629,43205;1454,9977
3966;1752,0384;1629,61225;1457,9984
3967;1753,0385999999999;1630,1124;1458,9987999999998
3968;1754,04;1630,6125;1459,9988999999998
3969;1754,04;1631,11265;1460,9991
3970;1756,0393;1631,6125;1461,9993
3971;1757,0394999999999;1631,6125;1462,9995
3972;1758,0398;1632,6128999999999;1462,9995
3973;1758,0398;1632,6128999999999;1463,9997999999998
3974;1758,0398;1633,1132499999999;1465,0
3975;1759,041;1633,6134;1466,0004
3976;1759,041;1634,60905;1466,0004
3977;1760,0408;1635,60925;1467,0005999999998
3978;1760,0408;1636,60935;1468,0006999999998
3979;1761,0411;1636,60935;1468,0006999999998
